908 909 910 900 901 902 903 904 905 906 907 
5.36423E-05 8.57764E-06 -9.71810E-07 4.19182E-05 6.68077E-06 4.06490E-05 6.55698E-06 -9.71756E-07 5.66619E-05 9.17084E-06 -9.72001E-07 
7.23493E-05 1.08400E-05 -3.65905E-07 4.92075E-05 7.34257E-06 4.77325E-05 7.19520E-06 -3.65876E-07 6.66593E-05 1.00766E-05 -3.66057E-07 
9.21805E-05 1.28876E-05 -1.26302E-07 5.76026E-05 8.02065E-06 5.56799E-05 7.82006E-06 -1.26297E-07 7.80700E-05 1.09903E-05 -1.26393E-07 
2.04566E-06 -2.70771E-07 -9.18323E-02 2.04564E-06 -2.70771E-07 1.76557E-06 -2.94615E-07 -9.18323E-02 2.60796E-06 -2.50861E-07 -9.18323E-02 
2.14702E-06 -1.90108E-07 -7.95037E-02 2.14700E-06 -1.90109E-07 1.87319E-06 -2.10747E-07 -7.95037E-02 2.73921E-06 -1.53834E-07 -7.95037E-02 
2.30048E-06 -9.14471E-08 -6.80177E-02 2.30046E-06 -9.14488E-08 2.02146E-06 -1.15247E-07 -6.80177E-02 2.92616E-06 -4.07684E-08 -6.80177E-02 
2.53043E-06 2.76719E-08 -5.74477E-02 2.53041E-06 2.76693E-08 2.22576E-06 -6.71226E-09 -5.74477E-02 3.18769E-06 9.00834E-08 -5.74477E-02 
2.81869E-06 1.57837E-07 -4.78495E-02 2.81865E-06 1.57833E-07 2.47953E-06 1.10708E-07 -4.78495E-02 3.51846E-06 2.34694E-07 -4.78495E-02 
3.17531E-06 3.00968E-07 -3.92593E-02 3.17526E-06 3.00962E-07 2.79147E-06 2.38662E-07 -3.92593E-02 3.93036E-06 3.95358E-07 -3.92593E-02 
3.61169E-06 4.59136E-07 -3.16903E-02 3.61163E-06 4.59127E-07 3.17147E-06 3.78948E-07 -3.16903E-02 4.43681E-06 5.74528E-07 -3.16903E-02 
4.01218E-06 5.93203E-07 -2.65293E-02 4.01209E-06 5.93189E-07 3.51924E-06 4.97156E-07 -2.65293E-02 4.90311E-06 7.27470E-07 -2.65293E-02 
4.14069E-06 6.34494E-07 -2.51331E-02 4.14060E-06 6.34479E-07 3.63071E-06 5.33459E-07 -2.51331E-02 5.05297E-06 7.74742E-07 -2.51331E-02 
4.83158E-06 8.45347E-07 -1.91590E-02 4.83144E-06 8.45321E-07 4.22930E-06 7.18241E-07 -1.91590E-02 5.85997E-06 1.01715E-06 -1.91590E-02 
5.66771E-06 1.08142E-06 -1.42559E-02 5.66749E-06 1.08138E-06 4.95296E-06 9.24272E-07 -1.42559E-02 6.83881E-06 1.29015E-06 -1.42559E-02 
6.67268E-06 1.34527E-06 -1.03317E-02 6.67232E-06 1.34520E-06 5.82249E-06 1.15391E-06 -1.03317E-02 8.01729E-06 1.59671E-06 -1.03317E-02 
7.87333E-06 1.63917E-06 -7.27602E-03 7.87272E-06 1.63905E-06 6.86169E-06 1.40932E-06 -7.27602E-03 9.42711E-06 1.93947E-06 -7.27602E-03 
9.30142E-06 2.12915E-06 -4.96639E-03 9.30031E-06 2.12888E-06 8.26023E-06 2.03307E-06 -4.96639E-03 1.13932E-05 2.86859E-06 -4.96639E-03 
