PdfType: replica
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00 
1.14018E+00 1.22539E+00 1.32482E+00 1.44156E+00 1.57954E+00 1.74381E+00 1.94091E+00 2.12132E+00 2.17945E+00 2.49622E+00 2.89383E+00 3.39925E+00 4.05063E+00 4.90286E+00 6.03623E+00 7.57063E+00 9.68869E+00 1.26749E+01 1.69835E+01 2.33578E+01 3.30501E+01 4.82334E+01 7.28041E+01 1.13998E+02 1.85779E+02 3.16228E+02 
908 909 910 900 901 902 903 904 905 906 907 930 931 932 940 941 942 
2.20607E+00 5.35998E-01 4.67431E-01 2.20606E+00 5.35997E-01 1.99182E+00 5.18157E-01 3.24365E+02 2.59020E+00 5.49818E-01 8.45313E+01 6.58966E+00 3.69354E-01 -2.95436E+05 6.58836E+00 3.69238E-01 2.96385E+05 
2.17600E+00 4.94220E-01 4.18132E-01 2.17599E+00 4.94219E-01 1.96625E+00 4.78638E-01 3.44960E+02 2.57943E+00 5.18902E-01 9.19858E+01 6.72562E+00 4.47393E-01 -3.42545E+05 6.72429E+00 4.47277E-01 3.43563E+05 
2.18756E+00 4.71111E-01 3.75329E-01 2.18755E+00 4.71110E-01 1.97477E+00 4.53521E-01 3.66552E+02 2.61302E+00 5.05385E-01 9.98094E+01 6.98760E+00 5.68754E-01 -3.81212E+05 6.98622E+00 5.68639E-01 3.82302E+05 
2.25841E+00 4.68986E-01 3.40348E-01 2.25839E+00 4.68984E-01 2.02880E+00 4.44394E-01 3.89300E+02 2.70492E+00 5.11116E-01 1.08068E+02 7.42088E+00 7.38476E-01 -3.83352E+05 7.41946E+00 7.38361E-01 3.84518E+05 
2.37752E+00 4.82101E-01 3.14837E-01 2.37749E+00 4.82098E-01 2.12494E+00 4.49009E-01 4.13159E+02 2.85271E+00 5.33961E-01 1.16738E+02 8.01151E+00 9.46687E-01 -3.85437E+05 8.01004E+00 9.46573E-01 3.86683E+05 
2.55257E+00 5.12185E-01 3.01027E-01 2.55254E+00 5.12181E-01 2.26985E+00 4.68891E-01 4.38168E+02 3.06540E+00 5.75930E-01 1.25837E+02 8.78651E+00 1.19901E+00 -3.87464E+05 8.78500E+00 1.19889E+00 3.88793E+05 
2.79208E+00 5.60928E-01 3.02079E-01 2.79203E+00 5.60921E-01 2.47093E+00 5.05516E-01 4.64370E+02 3.35300E+00 6.39001E-01 1.35385E+02 9.77631E+00 1.50129E+00 -3.89430E+05 9.77475E+00 1.50118E+00 3.90846E+05 
3.02758E+00 6.12469E-01 3.15990E-01 3.02752E+00 6.12459E-01 2.67023E+00 5.46238E-01 4.85491E+02 3.63397E+00 7.03497E-01 1.43095E+02 1.07111E+01 1.77324E+00 -3.90907E+05 1.07095E+01 1.77313E+00 3.92394E+05 
3.10548E+00 6.29934E-01 3.22686E-01 3.10542E+00 6.29923E-01 2.73638E+00 5.60286E-01 4.91809E+02 3.72667E+00 7.25080E-01 1.45404E+02 1.10151E+01 1.85948E+00 -3.91331E+05 1.10134E+01 1.85937E+00 3.92840E+05 
