PdfType: replica
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00 
1.14018E+00 1.22539E+00 1.32482E+00 1.44156E+00 1.57954E+00 1.74381E+00 1.94091E+00 2.12132E+00 2.17945E+00 2.49622E+00 2.89383E+00 3.39925E+00 4.05063E+00 4.90286E+00 6.03623E+00 7.57063E+00 9.68869E+00 1.26749E+01 1.69835E+01 2.33578E+01 3.30501E+01 4.82334E+01 7.28041E+01 1.13998E+02 1.85779E+02 3.16228E+02 
908 909 910 900 901 902 903 904 905 906 907 930 931 932 940 941 942 
2.71755E+00 1.19967E+00 1.01813E+00 2.71754E+00 1.19967E+00 2.47175E+00 1.17874E+00 -7.29973E+02 2.97662E+00 1.20457E+00 -8.52920E+02 5.76915E+00 3.21836E-01 6.00914E+04 5.76257E+00 3.21252E-01 -6.48895E+04 
2.59716E+00 1.06666E+00 8.58144E-01 2.59715E+00 1.06666E+00 2.35527E+00 1.04802E+00 -7.23333E+02 2.87446E+00 1.08202E+00 -8.56416E+02 5.90200E+00 3.95499E-01 1.88107E+04 5.89537E+00 3.94938E-01 -2.36090E+04 
2.52240E+00 9.57558E-01 7.05433E-01 2.52239E+00 9.57557E-01 2.27748E+00 9.37249E-01 -7.15465E+02 2.82081E+00 9.82263E-01 -8.59238E+02 6.15438E+00 5.09931E-01 -1.51862E+04 6.14771E+00 5.09391E-01 1.03927E+04 
2.51135E+00 8.75337E-01 5.60024E-01 2.51134E+00 8.75336E-01 2.25024E+00 8.48624E-01 -7.06188E+02 2.83001E+00 9.07767E-01 -8.61294E+02 6.57121E+00 6.70494E-01 -1.52336E+04 6.56448E+00 6.69974E-01 1.04506E+04 
2.55421E+00 8.15102E-01 4.21287E-01 2.55419E+00 8.15100E-01 2.27095E+00 7.80534E-01 -6.95965E+02 2.90049E+00 8.57061E-01 -8.62992E+02 7.14009E+00 8.68225E-01 -1.52769E+04 7.13331E+00 8.67724E-01 1.05075E+04 
2.65879E+00 7.78847E-01 2.87928E-01 2.65876E+00 7.78843E-01 2.34644E+00 7.34764E-01 -6.84743E+02 3.04137E+00 8.32414E-01 -8.64303E+02 7.88765E+00 1.10874E+00 -1.53159E+04 7.88081E+00 1.10825E+00 1.05636E+04 
2.83359E+00 7.68363E-01 1.57642E-01 2.83355E+00 7.68357E-01 2.48409E+00 7.12893E-01 -6.72469E+02 3.26263E+00 8.35910E-01 -8.65200E+02 8.84385E+00 1.39791E+00 -1.53503E+04 8.83696E+00 1.39745E+00 1.06187E+04 
3.02285E+00 7.78932E-01 5.66740E-02 3.02280E+00 7.78923E-01 2.63832E+00 7.13233E-01 -6.62214E+02 3.49587E+00 8.59116E-01 -8.65591E+02 9.74811E+00 1.65886E+00 -1.53738E+04 9.74118E+00 1.65841E+00 1.06608E+04 
3.08784E+00 7.85205E-01 2.67559E-02 3.08778E+00 7.85195E-01 2.69192E+00 7.16266E-01 -6.59087E+02 3.57517E+00 8.69406E-01 -8.65654E+02 1.00424E+01 1.74174E+00 -1.53802E+04 1.00354E+01 1.74130E+00 1.06731E+04 
3.46271E+00 8.35444E-01 -1.21566E-01 3.46263E+00 8.35427E-01 3.00480E+00 7.49421E-01 -6.43353E+02 4.02834E+00 9.40950E-01 -8.65612E+02 1.16499E+01 2.18061E+00 -1.54069E+04 1.16429E+01 2.18018E+00 1.07308E+04 
3.95597E+00 9.20151E-01 -2.88008E-01 3.95583E+00 9.20123E-01 3.42183E+00 8.14161E-01 -6.26191E+02 4.61857E+00 1.05080E+00 -8.64983E+02 1.36372E+01 2.69728E+00 -1.54278E+04 1.36302E+01 2.69687E+00 1.07877E+04 
4.58366E+00 1.04013E+00 -4.89529E-01 4.58342E+00 1.04008E+00 3.95698E+00 9.11095E-01 -6.07527E+02 5.36502E+00 1.20012E+00 -8.63730E+02 1.60661E+01 3.29860E+00 -1.54427E+04 1.60589E+01 3.29821E+00 1.08438E+04 
5.36401E+00 1.19575E+00 -7.53101E-01 5.36361E+00 1.19567E+00 4.62620E+00 1.04046E+00 -5.87281E+02 6.28953E+00 1.38962E+00 -8.61812E+02 1.90068E+01 3.99068E+00 -1.54515E+04 1.89996E+01 3.99031E+00 1.08995E+04 
6.30867E+00 1.49732E+00 -1.12014E+00 6.30793E+00 1.49714E+00 5.55039E+00 1.43028E+00 -5.64123E+02 7.60303E+00 1.98636E+00 -8.58415E+02 2.21744E+01 4.77608E+00 -1.54466E+04 2.21671E+01 4.77572E+00 1.09529E+04 
7.45184E+00 1.75001E+00 -1.66325E+00 7.45045E+00 1.74967E+00 6.66976E+00 1.67778E+00 -5.38823E+02 9.18651E+00 2.34315E+00 -8.54107E+02 2.59664E+01 5.66437E+00 -1.54343E+04 2.59590E+01 5.66403E+00 1.10066E+04 
8.85134E+00 2.04200E+00 -2.50660E+00 8.84858E+00 2.04133E+00 8.04121E+00 1.96422E+00 -5.11514E+02 1.11198E+01 2.75165E+00 -8.48991E+02 3.05752E+01 6.66145E+00 -1.54158E+04 3.05677E+01 6.66113E+00 1.10610E+04 
1.05474E+01 2.37331E+00 -3.86891E+00 1.05415E+01 2.37193E+00 9.70439E+00 2.28962E+00 -4.82076E+02 1.34580E+01 3.21220E+00 -8.43003E+02 3.61336E+01 7.77112E+00 -1.53909E+04 3.61261E+01 7.77081E+00 1.11164E+04 
1.25877E+01 2.74398E+00 -6.14511E+00 1.25742E+01 2.74093E+00 1.17051E+01 2.65375E+00 -4.50386E+02 1.62640E+01 3.72467E+00 -8.36077E+02 4.27929E+01 8.99556E+00 -1.53591E+04 4.27852E+01 8.99527E+00 1.11731E+04 
1.50322E+01 3.15484E+00 -1.00568E+01 1.49982E+01 3.14744E+00 1.40958E+01 3.05605E+00 -4.16313E+02 1.96102E+01 4.28840E+00 -8.28136E+02 5.07244E+01 1.03352E+01 -1.53204E+04 5.07167E+01 1.03349E+01 1.12311E+04 
1.79687E+01 3.61028E+00 -1.69069E+01 1.78716E+01 3.59019E+00 1.69364E+01 3.49556E+00 -3.79719E+02 2.35781E+01 4.90206E+00 -8.19099E+02 6.01218E+01 1.17883E+01 -1.52744E+04 6.01140E+01 1.17880E+01 1.12909E+04 
2.15728E+01 4.12873E+00 -2.88952E+01 2.12607E+01 4.06744E+00 2.02940E+01 3.97071E+00 -3.40462E+02 2.82601E+01 5.56356E+00 -8.08875E+02 7.12032E+01 1.33511E+01 -1.52209E+04 7.11953E+01 1.33509E+01 1.13526E+04 
2.63253E+01 4.77832E+00 -4.89783E+01 2.52396E+01 4.57695E+00 2.42419E+01 4.47904E+00 -2.98391E+02 3.37585E+01 6.26985E+00 -7.97360E+02 8.42127E+01 1.50177E+01 -1.51596E+04 8.42047E+01 1.50175E+01 1.14166E+04 
3.35211E+01 5.74930E+00 -7.82814E+01 2.98912E+01 5.11596E+00 2.88547E+01 5.01631E+00 -2.53349E+02 4.01844E+01 7.01651E+00 -7.84434E+02 9.94226E+01 1.67799E+01 -1.50902E+04 9.94145E+01 1.67797E+01 1.14832E+04 
4.51675E+01 7.29381E+00 -1.08729E+02 3.53074E+01 5.68114E+00 3.41968E+01 5.57491E+00 -2.05173E+02 4.76516E+01 7.79687E+00 -7.69966E+02 1.17134E+02 1.86273E+01 -1.50125E+04 1.17126E+02 1.86271E+01 1.15527E+04 
6.11245E+01 9.25395E+00 -1.20971E+02 4.15898E+01 6.26864E+00 4.03029E+01 6.14196E+00 -1.53689E+02 5.62681E+01 8.60120E+00 -7.53859E+02 1.37680E+02 2.05476E+01 -1.49261E+04 1.37672E+02 2.05474E+01 1.16256E+04 
7.81425E+01 1.10446E+01 -1.03846E+02 4.88493E+01 6.87406E+00 4.71799E+01 6.70137E+00 -9.87208E+01 6.61371E+01 9.41779E+00 -7.36152E+02 1.61424E+02 2.25266E+01 -1.48309E+04 1.61415E+02 2.25264E+01 1.17021E+04 
1.60400E+00 1.65648E-01 1.21051E-02 1.60399E+00 1.65648E-01 1.37083E+00 1.45759E-01 -5.37593E+02 1.84874E+00 1.69890E-01 -6.65127E+02 5.46304E+00 3.01750E-01 4.59191E+04 5.45616E+00 3.01138E-01 -4.95963E+04 
1.62162E+00 1.70433E-01 -6.25422E-03 1.62161E+00 1.70433E-01 1.39222E+00 1.52743E-01 -5.29583E+02 1.88438E+00 1.84871E-01 -6.66834E+02 5.59530E+00 3.73968E-01 1.42203E+04 5.58837E+00 3.73378E-01 -1.78889E+04 
1.67431E+00 1.89234E-01 -2.58810E-02 1.67430E+00 1.89233E-01 1.44188E+00 1.69903E-01 -5.20621E+02 1.95771E+00 2.12765E-01 -6.68014E+02 5.84289E+00 4.85563E-01 -1.16906E+04 5.83591E+00 4.84996E-01 8.03460E+03 
1.77836E+00 2.24079E-01 -4.72758E-02 1.77835E+00 2.24078E-01 1.53018E+00 1.98527E-01 -5.10543E+02 2.08144E+00 2.55113E-01 -6.68586E+02 6.24803E+00 6.41515E-01 -1.17218E+04 6.24099E+00 6.40968E-01 8.08291E+03 
1.92329E+00 2.69560E-01 -7.12605E-02 1.92327E+00 2.69557E-01 1.65372E+00 2.36401E-01 -4.99696E+02 2.25305E+00 3.09818E-01 -6.68870E+02 6.79754E+00 8.32946E-01 -1.17498E+04 6.79044E+00 8.32419E-01 8.13062E+03 
2.11596E+00 3.27132E-01 -9.89371E-02 2.11593E+00 3.27128E-01 1.81842E+00 2.84792E-01 -4.88034E+02 2.48060E+00 3.78589E-01 -6.68841E+02 7.51595E+00 1.06499E+00 -1.17743E+04 7.50878E+00 1.06449E+00 8.17774E+03 
2.36402E+00 3.98286E-01 -1.31892E-01 2.36398E+00 3.98280E-01 2.03094E+00 3.45000E-01 -4.75509E+02 2.77311E+00 4.63183E-01 -6.68473E+02 8.43083E+00 1.34298E+00 -1.17954E+04 8.42360E+00 1.34249E+00 8.22431E+03 
2.59938E+00 4.63605E-01 -1.62432E-01 2.59933E+00 4.63596E-01 2.23289E+00 4.00518E-01 -4.65194E+02 3.05040E+00 5.40609E-01 -6.67939E+02 9.29301E+00 1.59301E+00 -1.18091E+04 9.28574E+00 1.59253E+00 8.25998E+03 
2.67606E+00 4.84506E-01 -1.72414E-01 2.67600E+00 4.84496E-01 2.29873E+00 4.18321E-01 -4.62072E+02 3.14070E+00 5.65353E-01 -6.67740E+02 9.57307E+00 1.67227E+00 -1.18127E+04 9.56578E+00 1.67180E+00 8.27036E+03 
3.09529E+00 5.96009E-01 -2.28462E-01 3.09520E+00 5.95993E-01 2.65909E+00 5.13529E-01 -4.46501E+02 3.63427E+00 6.97177E-01 -6.66510E+02 1.10995E+01 2.09089E+00 -1.18270E+04 1.10921E+01 2.09044E+00 8.31951E+03 
3.61375E+00 7.28409E-01 -3.03529E-01 3.61362E+00 7.28383E-01 3.10545E+00 6.26969E-01 -4.29741E+02 4.24450E+00 8.53460E-01 -6.64789E+02 1.29800E+01 2.58163E+00 -1.18367E+04 1.29725E+01 2.58120E+00 8.36823E+03 
4.24702E+00 8.83254E-01 -4.07406E-01 4.24679E+00 8.83208E-01 3.65146E+00 7.60027E-01 -4.11720E+02 4.98979E+00 1.03606E+00 -6.62541E+02 1.52708E+01 3.15031E+00 -1.18416E+04 1.52632E+01 3.14990E+00 8.41662E+03 
5.01281E+00 1.06186E+00 -5.55581E-01 5.01243E+00 1.06178E+00 4.31278E+00 9.13915E-01 -3.92363E+02 5.89115E+00 1.24657E+00 -6.59727E+02 1.80359E+01 3.80198E+00 -1.18415E+04 1.80283E+01 3.80159E+00 8.46482E+03 
5.92653E+00 1.36982E+00 -7.70892E-01 5.92584E+00 1.36965E+00 5.20739E+00 1.30617E+00 -3.70543E+02 7.15239E+00 1.83448E+00 -6.55658E+02 2.10182E+01 4.53717E+00 -1.18305E+04 2.10105E+01 4.53679E+00 8.51178E+03 
7.01773E+00 1.62287E+00 -1.09348E+00 7.01642E+00 1.62255E+00 6.27634E+00 1.55443E+00 -3.46878E+02 8.65717E+00 2.18460E+00 -6.50796E+02 2.45789E+01 5.36498E+00 -1.18134E+04 2.45711E+01 5.36462E+00 8.55926E+03 
8.34002E+00 1.90621E+00 -1.58963E+00 8.33741E+00 1.90558E+00 7.57252E+00 1.83269E+00 -3.21470E+02 1.04792E+01 2.57614E+00 -6.45219E+02 2.88922E+01 6.29030E+00 -1.17911E+04 2.88843E+01 6.28996E+00 8.60770E+03 
9.93081E+00 2.22077E+00 -2.37044E+00 9.92528E+00 2.21947E+00 9.13284E+00 2.14186E+00 -2.94209E+02 1.26693E+01 3.01022E+00 -6.38866E+02 3.40777E+01 7.31577E+00 -1.17634E+04 3.40698E+01 7.31544E+00 8.65729E+03 
1.18341E+01 2.56733E+00 -3.62341E+00 1.18214E+01 2.56446E+00 1.09995E+01 2.48248E+00 -2.64981E+02 1.52850E+01 3.48736E+00 -6.31675E+02 4.02713E+01 8.44250E+00 -1.17301E+04 4.02633E+01 8.44219E+00 8.70822E+03 
1.41047E+01 2.94725E+00 -5.65928E+00 1.40727E+01 2.94032E+00 1.32204E+01 2.85461E+00 -2.33664E+02 1.83918E+01 4.00739E+00 -6.23575E+02 4.76265E+01 9.66989E+00 -1.16910E+04 4.76183E+01 9.66959E+00 8.76071E+03 
1.68227E+01 3.36496E+00 -8.96074E+00 1.67318E+01 3.34623E+00 1.58496E+01 3.25773E+00 -2.00135E+02 2.20634E+01 4.56936E+00 -6.14494E+02 5.63160E+01 1.09955E+01 -1.16457E+04 5.63077E+01 1.09952E+01 8.81498E+03 
2.01495E+01 3.83780E+00 -1.41478E+01 1.98581E+01 3.78082E+00 1.89474E+01 3.69062E+00 -1.64260E+02 2.63823E+01 5.17146E+00 -6.04351E+02 6.65338E+01 1.24149E+01 -1.15940E+04 6.65254E+01 1.24146E+01 8.87129E+03 
