PdfType: replica
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00 
1.14018E+00 1.22539E+00 1.32482E+00 1.44156E+00 1.57954E+00 1.74381E+00 1.94091E+00 2.12132E+00 2.17945E+00 2.49622E+00 2.89383E+00 3.39925E+00 4.05063E+00 4.90286E+00 6.03623E+00 7.57063E+00 9.68869E+00 1.26749E+01 1.69835E+01 2.33578E+01 3.30501E+01 4.82334E+01 7.28041E+01 1.13998E+02 1.85779E+02 3.16228E+02 
908 909 910 900 901 902 903 904 905 906 907 
2.68506E-06 9.84590E-07 1.81883E-08 2.68505E-06 9.84590E-07 2.45601E-06 9.65563E-07 1.58676E-04 3.05704E-06 9.97376E-07 1.79671E-04 
2.59433E-06 8.82619E-07 2.28450E-08 2.59432E-06 8.82619E-07 2.36981E-06 8.65905E-07 1.72631E-04 2.98534E-06 9.06230E-07 1.90777E-04 
2.54924E-06 8.03390E-07 2.89458E-08 2.54922E-06 8.03389E-07 2.32169E-06 7.84707E-07 1.87235E-04 2.96191E-06 8.36523E-07 2.02408E-04 
2.56726E-06 7.49370E-07 3.70626E-08 2.56724E-06 7.49368E-07 2.32309E-06 7.23800E-07 2.02605E-04 3.00068E-06 7.90327E-07 2.14650E-04 
2.63790E-06 7.15210E-07 4.79991E-08 2.63788E-06 7.15207E-07 2.37101E-06 6.81270E-07 2.18699E-04 3.09964E-06 7.65848E-07 2.27486E-04 
2.76896E-06 7.02803E-07 6.29599E-08 2.76892E-06 7.02799E-07 2.47223E-06 6.58804E-07 2.35543E-04 3.26789E-06 7.65254E-07 2.40935E-04 
2.96893E-06 7.13888E-07 8.37633E-08 2.96889E-06 7.13882E-07 2.63416E-06 6.57933E-07 2.53169E-04 3.51544E-06 7.90573E-07 2.55024E-04 
3.17684E-06 7.39577E-07 1.05591E-07 3.17679E-06 7.39567E-07 2.80622E-06 6.72938E-07 2.67365E-04 3.76834E-06 8.29124E-07 2.66380E-04 
3.24715E-06 7.50013E-07 1.13202E-07 3.24709E-06 7.50003E-07 2.86489E-06 6.80000E-07 2.71610E-04 3.85329E-06 8.43650E-07 2.69777E-04 
3.64668E-06 8.18532E-07 1.59701E-07 3.64658E-06 8.18515E-07 3.20107E-06 7.30783E-07 2.92446E-04 4.33283E-06 9.33836E-07 2.86461E-04 
4.16358E-06 9.19016E-07 2.30357E-07 4.16343E-06 9.18987E-07 3.64020E-06 8.10643E-07 3.14315E-04 4.94872E-06 1.05986E-06 3.03984E-04 
4.81423E-06 1.05242E-06 3.40497E-07 4.81398E-06 1.05237E-06 4.19655E-06 9.20355E-07 3.37269E-04 5.72045E-06 1.22303E-06 3.22388E-04 
5.61721E-06 1.21933E-06 5.16987E-07 5.61678E-06 1.21924E-06 4.88641E-06 1.06036E-06 3.61359E-04 6.67023E-06 1.42425E-06 3.41714E-04 
6.58685E-06 1.53362E-06 8.09716E-07 6.58608E-06 1.53343E-06 5.83554E-06 1.46609E-06 3.87287E-04 8.01649E-06 2.04231E-06 3.62413E-04 
7.75606E-06 1.79421E-06 1.31020E-06 7.75461E-06 1.79385E-06 6.98105E-06 1.72138E-06 4.14787E-04 9.63506E-06 2.40833E-06 3.84353E-04 
9.18279E-06 2.09264E-06 2.19543E-06 9.17991E-06 2.09195E-06 8.37982E-06 2.01418E-06 4.43818E-04 1.16056E-05 2.82452E-06 4.07528E-04 
1.09076E-05 2.42913E-06 3.81940E-06 1.09015E-05 2.42771E-06 1.00718E-05 2.34470E-06 4.74463E-04 1.39833E-05 3.29138E-06 4.32004E-04 
1.29785E-05 2.80388E-06 6.91309E-06 1.29645E-05 2.80076E-06 1.21031E-05 2.71285E-06 5.06809E-04 1.68317E-05 3.80890E-06 4.57852E-04 
1.54557E-05 3.21787E-06 1.30281E-05 1.54206E-05 3.21032E-06 1.45264E-05 3.11820E-06 5.40949E-04 2.02228E-05 4.37649E-06 4.85148E-04 
1.84278E-05 3.67565E-06 2.54993E-05 1.83280E-05 3.65519E-06 1.74014E-05 3.55987E-06 5.76981E-04 2.42384E-05 4.99288E-06 5.13965E-04 
2.20728E-05 4.19600E-06 5.13147E-05 2.17529E-05 4.13369E-06 2.07954E-05 4.03634E-06 6.15010E-04 2.89707E-05 5.65599E-06 5.44369E-04 
2.68792E-05 4.84796E-06 1.03458E-04 2.57690E-05 4.64360E-06 2.47812E-05 4.54514E-06 6.55145E-04 3.45217E-05 6.36278E-06 5.76403E-04 
3.41627E-05 5.82384E-06 1.98270E-04 3.04591E-05 5.18217E-06 2.94331E-05 5.08205E-06 6.97504E-04 4.10018E-05 7.10879E-06 6.10036E-04 
