PdfType: replica
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00 
1.14018E+00 1.22539E+00 1.32482E+00 1.44156E+00 1.57954E+00 1.74381E+00 1.94091E+00 2.12132E+00 2.17945E+00 2.49622E+00 2.89383E+00 3.39925E+00 4.05063E+00 4.90286E+00 6.03623E+00 7.57063E+00 9.68869E+00 1.26749E+01 1.69835E+01 2.33578E+01 3.30501E+01 4.82334E+01 7.28041E+01 1.13998E+02 1.85779E+02 3.16228E+02 
908 909 910 900 901 902 903 904 905 906 907 930 931 932 940 941 942 
2.17615E-06 2.01984E-07 1.10015E-07 2.17613E-06 2.01983E-07 3.39012E-06 2.85812E-07 2.13623E-04 5.23441E-06 4.01140E-07 5.17890E-05 1.43556E-05 8.72560E-07 -1.02886E+01 1.43547E-05 8.72480E-07 1.02892E+01 
2.19053E-06 2.11683E-07 1.04698E-07 2.19051E-06 2.11682E-07 3.39333E-06 2.92000E-07 2.31636E-04 5.23954E-06 4.13688E-07 5.84678E-05 1.44129E-05 9.46700E-07 -1.02811E+01 1.44120E-05 9.46619E-07 1.02817E+01 
2.24598E-06 2.38661E-07 1.02085E-07 2.24595E-06 2.38659E-07 3.42945E-06 3.10686E-07 2.50584E-04 5.28848E-06 4.42091E-07 6.54872E-05 1.46044E-05 1.06937E-06 -1.02578E+01 1.46035E-05 1.06929E-06 1.02586E+01 
2.36071E-06 2.84440E-07 1.03005E-07 2.36068E-06 2.84437E-07 3.51005E-06 3.42907E-07 2.70626E-04 5.39539E-06 4.87609E-07 7.29110E-05 1.49773E-05 1.24450E-06 -1.01882E+01 1.49762E-05 1.24442E-06 1.01890E+01 
2.52189E-06 3.41355E-07 1.08575E-07 2.52184E-06 3.41350E-07 3.63052E-06 3.85033E-07 2.91677E-04 5.55639E-06 5.46407E-07 8.07056E-05 1.55132E-05 1.45736E-06 -1.01152E+01 1.55121E-05 1.45727E-06 1.01161E+01 
2.73709E-06 4.10964E-07 1.20429E-07 2.73703E-06 4.10958E-07 3.79743E-06 4.38426E-07 3.13777E-04 5.78044E-06 6.20322E-07 8.88882E-05 1.62395E-05 1.71344E-06 -1.00390E+01 1.62384E-05 1.71336E-06 1.00399E+01 
3.01481E-06 4.94871E-07 1.40995E-07 3.01473E-06 4.94862E-07 4.01818E-06 5.04488E-07 3.36969E-04 6.07759E-06 7.11252E-07 9.74784E-05 1.71868E-05 2.01851E-06 -9.95963E+00 1.71857E-05 2.01843E-06 9.96066E+00 
3.27858E-06 5.70626E-07 1.65171E-07 3.27849E-06 5.70613E-07 4.23116E-06 5.65192E-07 3.55691E-04 6.36475E-06 7.94492E-07 1.04418E-04 1.80931E-05 2.29186E-06 -9.89616E+00 1.80919E-05 2.29178E-06 9.89725E+00 
3.36455E-06 5.94682E-07 1.73977E-07 3.36444E-06 5.94668E-07 4.30106E-06 5.84627E-07 3.61297E-04 6.45907E-06 8.21098E-07 1.06497E-04 1.83895E-05 2.37838E-06 -9.87727E+00 1.83883E-05 2.37829E-06 9.87837E+00 
